-0.07263772	0.16282183	-0.14292477	-0.01478699	0.2021284	-0.10052203	0.063316606	0.06596654	0.043582253	0.06404101	-0.065132044	0.027069347	0.06598234	-0.24670018	0.20904696	0.03394572
-0.12690488	0.1630459	-0.12603548	-0.039840735	0.22011636	-0.031193696	0.09741595	0.043261547	0.06997555	-0.0009454308	-0.048007272	0.009240066	0.04069389	-0.3248638	0.1925813	0.05233558
-0.06182973	0.099618636	-0.06932673	0.079016976	0.13807233	-0.052432287	0.07220128	0.00058316084	0.028496156	0.06118862	0.034299683	0.0010234709	-0.05424824	-0.22779389	0.114995494	-0.028066482
-0.089826494	0.12604697	-0.08243181	0.03536075	0.13091274	-0.060686614	0.124840915	0.035035968	0.003962259	0.08197584	-0.07579355	-0.026017725	0.0045993463	-0.35141557	0.22694783	0.046557043
-0.31951848	0.39840925	0.026784297	-0.18217824	0.35243845	-0.2878442	-0.044603612	0.3109888	0.2886655	-0.22547212	-0.27108693	0.20040242	0.2460887	-0.5177541	0.4332961	0.24428447
-0.107737675	0.092347346	-0.1605285	0.021981366	0.15177913	-0.021950828	0.1212149	-0.010053547	0.030550243	0.023396177	-0.102706514	-0.035296746	0.068634726	-0.27995133	0.21150026	-0.005922326
0.05993027	-0.07881286	-0.22790252	0.20058209	0.032920588	0.15111868	0.24153115	-0.12801428	-0.092122346	0.16316618	0.113913625	-0.16350451	-0.13874175	-0.15309258	-0.0064488617	-0.16646633
-0.19229224	0.15834624	-0.09421863	-0.048465952	0.27092284	-0.1291901	0.061178263	0.12332724	0.12594214	-0.079567276	-0.07849743	0.053192288	0.06068657	-0.39277902	0.22669101	0.060878225
-0.17078996	0.15727499	-0.08710256	-0.09650819	0.23790501	-0.10457853	0.014698715	0.16842207	0.08497036	-0.007074351	-0.13548715	0.060895126	0.10411555	-0.38734338	0.26119602	0.0860958
0.020749444	0.041468777	-0.085046485	0.05932989	0.037844453	0.009964578	0.114325434	-0.018736828	-0.029324042	0.068935975	0.03507662	-0.046608455	-0.077703975	-0.18313642	0.037324794	-0.034449145
-0.17879483	0.15632191	-0.09046554	-0.03437241	0.20482783	-0.15549946	0.056409944	0.07869107	0.055878345	0.038628027	-0.10074559	0.0021512192	0.13046393	-0.37187895	0.20983459	0.11107797
-0.06377471	0.18262343	0.03977546	-0.09996053	0.2423704	-0.113039695	-0.1411147	0.19990757	0.069481425	0.0022270938	-0.13124798	0.10770232	0.14730234	-0.25912642	0.20104381	0.1447093
0.033705126	0.032026164	-0.13992222	0.03201547	0.08721427	-0.008010085	0.08751421	0.06469765	0.00044256393	0.122358285	0.05172837	-0.032546382	-0.038145438	-0.26632348	0.13756263	0.012637787
0.22560458	-0.10996966	-0.27002382	0.25885275	-0.025228055	0.20362256	0.18719843	-0.17324778	-0.1574401	0.27280825	0.21052109	-0.15386465	-0.17858863	-0.062236734	-0.004727282	-0.18509762
-0.24287547	0.27682006	0.08851233	-0.124093466	0.26711214	-0.16506037	-0.16012153	0.22602564	0.13168643	-0.07699824	-0.22028776	0.13332449	0.2384262	-0.34777796	0.3201623	0.20575994
-0.010040078	-0.009510767	-0.17676082	0.15042016	0.09578464	0.062646076	0.088235	-0.05747438	-0.012974203	0.08610111	0.052051295	-0.03133762	-0.107939646	-0.1466181	0.0527166	-0.037859768
0.06264663	0.046692904	-0.14834248	0.13737062	0.04758424	0.056207407	0.08531416	-0.05248092	-0.009529554	0.080611974	-0.005989061	-0.11105449	-0.012607664	-0.15235052	0.09506841	-0.0017415499
0.17752658	-0.05119976	-0.18182537	0.19040139	-0.06630186	0.23224649	0.14853288	-0.15911841	-0.17048912	0.26683763	0.1345549	-0.17129229	-0.19433881	-0.03798147	-0.027127283	-0.15869713
0.037877623	-0.06143765	-0.22366175	0.15266272	-0.012223847	0.107516676	0.20208992	-0.14618607	-0.12780902	0.17869885	0.1307474	-0.18756303	-0.13626592	-0.100887574	0.06479459	-0.09819936
-0.30102062	0.19106102	0.028540868	-0.121240586	0.32897502	-0.23911704	-0.033051107	0.20639	0.16417222	-0.1169982	-0.23684652	0.17017673	0.20858479	-0.39315307	0.36660457	0.23686558
0.2750752	-0.16346908	-0.31270432	0.3697394	-0.17248385	0.25905076	0.24449803	-0.24240752	-0.29949746	0.26841602	0.28856298	-0.27278897	-0.3052966	0.0065031243	-0.09136166	-0.2610191
-0.06489271	0.12439444	-0.044823438	0.025197295	0.121703774	-0.0501562	0.07115403	0.07777065	0.045179803	0.058532733	-0.08394334	-0.014910489	0.06432162	-0.29114878	0.22304098	0.04345864
-0.037363682	0.07450222	-0.01815124	0.0055098655	0.13710742	-0.02537678	0.09423205	0.0913611	-0.014738525	0.0080721695	0.006394449	-0.031047799	0.07507866	-0.23599312	0.18871827	0.06325784
-0.018414347	0.049531367	-0.12074798	0.030154247	0.18618941	-0.016321212	0.077885985	0.016739912	-0.022257864	0.022926193	-0.075898916	-0.01664227	-0.05068556	-0.25562137	0.119001105	-0.007748547
0.0030711177	0.016904173	-0.06235863	0.0034342513	0.079240896	0.018286463	0.049768314	0.0315819	0.034210972	0.05719377	-0.008114432	0.0009967148	-0.02623129	-0.24731769	0.100872144	0.03701951
0.0813103	-0.05976227	-0.12746333	0.2002711	0.034529623	0.138967	0.16290733	-0.04493302	-0.14144222	0.19006558	0.14358298	-0.16997097	-0.08056546	-0.08844978	0.031962503	-0.10081286
0.117212884	-0.08047677	-0.122370355	0.21237619	-0.026197435	0.116258815	0.16484606	-0.08110956	-0.064587854	0.17620596	0.17423178	-0.20263052	-0.09795128	-0.06349907	0.00037771644	-0.07967685
0.03337165	-0.041766543	-0.11304588	0.07929369	0.06095988	0.019952508	0.17705156	-0.09100634	-0.046997223	0.15000853	0.037764072	-0.096722536	-0.047895294	-0.13697828	0.09685402	-0.038226083
0.043736655	-0.025632126	-0.16585997	0.1111574	0.04769174	0.018621314	0.08660241	-0.05295503	-0.060199074	0.10942208	0.016152853	-0.10961494	-0.056386247	-0.14414594	0.041592047	-0.05494116
-0.28173646	0.21578586	-0.02051099	-0.10532449	0.22583859	-0.19190069	0.028790532	0.12167615	0.08192719	-0.09740424	-0.15578179	0.1386946	0.1587354	-0.2968156	0.26663116	0.11062435
0.18934199	-0.17260897	-0.26850608	0.3140512	-0.10055145	0.2471027	0.21920016	-0.17405531	-0.17494522	0.22474511	0.2191299	-0.21484755	-0.20029414	-0.0454879	-0.09593165	-0.23677883
-0.16084456	0.11914381	0.028534384	-0.08975109	0.21923335	-0.060699906	0.0008964732	0.09162294	0.123602875	0.0043298933	-0.13830824	0.068079166	0.052898597	-0.2487798	0.16342919	0.0897335
0.14288402	-0.14058414	-0.26274154	0.19834904	-0.03199796	0.21730623	0.25766996	-0.17818616	-0.13590811	0.25359303	0.20888837	-0.25078574	-0.19731173	-0.054102983	-0.039269444	-0.13947192
0.058934506	-0.10165486	-0.18867722	0.17198865	-0.00034445318	0.053682398	0.22156385	-0.103230946	-0.06644973	0.14882116	0.076304264	-0.15763174	-0.09976258	-0.108599424	0.023408087	-0.13787784
0.22941515	-0.10798791	-0.20049451	0.22637904	-0.03384042	0.2319116	0.23649962	-0.14219862	-0.17602818	0.2662567	0.1571224	-0.23950897	-0.15990908	-0.09727113	-0.11059717	-0.22454546
0.10298957	-0.051358752	-0.27263632	0.17868997	-0.008806527	0.13133049	0.21455231	-0.15668383	-0.11086482	0.15241438	0.12734619	-0.16201034	-0.163808	-0.06289653	0.025657455	-0.14831974
-0.2827958	0.45740625	0.29566756	-0.32004637	0.37278315	-0.29449755	-0.33922845	0.36964288	0.37867063	-0.22078016	-0.29679143	0.3032233	0.40930054	-0.50354266	0.33829486	0.29111782
0.18495171	-0.10942658	-0.20628157	0.2170484	-0.059273712	0.1805203	0.20385306	-0.17431848	-0.16871482	0.2032097	0.19144022	-0.1823757	-0.16326797	0.023288863	-0.10856703	-0.1653566
-0.20714182	0.32445678	0.17354412	-0.20860939	0.32710353	-0.20497549	-0.15716542	0.23744251	0.24241246	-0.111442745	-0.21024178	0.24117382	0.21220466	-0.37292254	0.2978919	0.27047974
-0.008100329	0.048801348	-0.13350216	0.039445367	0.105636775	0.017173696	0.16141361	-0.06692481	-0.019745594	0.08430777	-0.0482297	-0.03564014	-0.047923848	-0.23952451	0.08809429	0.004032381
-0.019226456	-0.033303395	-0.18088435	0.104031906	0.09469742	-0.020846358	0.15285814	-0.04330466	-0.05998893	0.112494834	0.031802777	-0.119437456	-0.011856756	-0.2349312	0.1155732	-0.07797185
-0.1619754	0.095391884	-0.009250878	-0.00796874	0.1387262	-0.07770227	0.091011435	0.06184088	0.055267032	-0.033749245	-0.07027372	0.00696699	0.072733365	-0.23196732	0.1551231	0.07028161
-0.008245161	-0.03612261	-0.16904655	0.045739878	0.033776533	0.06231394	0.17580381	-0.07568002	-0.0501019	0.092188545	0.00079999457	-0.051580984	-0.07763188	-0.16111909	0.114591695	-0.050711393
0.21148688	-0.19033666	-0.2338866	0.25062287	-0.104946844	0.15781093	0.2112812	-0.14295703	-0.24181831	0.21178438	0.17066051	-0.25583717	-0.16639388	-0.1277957	-0.088254206	-0.15847394
-0.092177644	0.13879243	-0.01868861	0.009264389	0.12892368	-0.06472436	0.04698717	0.011945155	0.05713989	0.025539177	-0.10956393	0.0475366	0.050443802	-0.25380766	0.16328612	0.08707071
-0.1324997	0.070773184	0.0061843093	-0.06663304	0.19520059	-0.12915966	0.09247438	0.04004638	0.050622184	-0.0015135466	-0.03257031	0.002395587	0.09776604	-0.22872423	0.19469094	0.023618
-0.008826294	-0.08398983	-0.24540317	0.12468573	-0.006253201	0.11971152	0.19413742	-0.08309164	-0.08702271	0.08700311	0.07492041	-0.11784742	-0.06449412	-0.10328022	0.029368041	-0.11731727
-0.121399775	0.21195146	-0.023950541	-0.04111348	0.20376028	-0.17862113	-0.0031704607	0.16348138	0.09725535	-0.034345187	-0.15581396	0.06389049	0.13066028	-0.27916056	0.20640527	0.1246479
0.026760343	0.058404133	-0.124910325	0.06547047	0.11917081	0.011119414	0.10625324	-0.014417286	-0.02926842	0.12590492	0.020566504	-0.092810154	-0.014934257	-0.17975214	0.12655696	-0.03736838
0.24969706	-0.19704057	-0.2573035	0.30400097	-0.18658386	0.2807298	0.34119275	-0.28566036	-0.23638183	0.3270431	0.22751945	-0.29373494	-0.33000767	0.017977672	-0.12098627	-0.24202263
-0.16914205	0.16318733	0.07182874	-0.14753376	0.22485393	-0.20055367	-0.0880852	0.14002363	0.13976642	-0.061836794	-0.118062064	0.14355472	0.09448632	-0.33110848	0.20733148	0.16530424
0.22468153	-0.13030483	-0.14426568	0.21354392	-0.055507734	0.1781246	0.122896306	-0.10204068	-0.14728007	0.21776916	0.19758998	-0.21128711	-0.19960038	-0.038381904	-0.10925708	-0.2020105
0.25333273	-0.24883586	-0.2173228	0.34796974	-0.13410912	0.24882178	0.20803203	-0.18268993	-0.23201397	0.25355425	0.2090568	-0.27750257	-0.26542044	0.103502534	-0.19581208	-0.22882928
0.06964864	-0.032877326	-0.09849895	0.10279222	-0.038694475	0.1046036	0.15027381	-0.04226645	-0.14562157	0.12150311	0.10400939	-0.09753189	-0.10913762	-0.025671635	-0.09113526	-0.10230229
0.21002835	-0.0771082	-0.19233373	0.26064163	-0.0146259125	0.1898096	0.15365615	-0.13447693	-0.14900348	0.22719182	0.1375455	-0.16466643	-0.1637702	-0.04977322	-0.1004939	-0.19580206
0.4510107	-0.4540395	-0.40852997	0.5026246	-0.30271173	0.45588627	0.46763384	-0.4601839	-0.4317313	0.43983203	0.4102758	-0.5148459	-0.4793441	0.2889051	-0.3568092	-0.42543414
-0.20077431	0.20040028	0.08071551	-0.14374653	0.23237385	-0.16566917	0.00016003879	0.16368553	0.13823064	-0.12956753	-0.13740966	0.10799483	0.15595812	-0.34368712	0.20262015	0.1327065
0.042241167	-0.080677584	-0.23096508	0.17169136	-0.07262033	0.101363726	0.2653073	-0.16467188	-0.15109287	0.16832855	0.14786567	-0.13816735	-0.13118878	-0.019078877	0.032256164	-0.1706402
-0.12303012	0.07370193	-0.013408151	-0.034106396	0.13936006	-0.06799301	0.036405534	0.039565083	-0.0109196855	0.03785529	-0.03356612	0.009724237	0.080850504	-0.1999732	0.15959786	0.0024721876
0.034261946	0.039619602	-0.08075739	0.15526204	0.0024630944	0.070104174	0.056886606	0.023627836	-0.024646299	0.12410744	0.044920705	-0.07493511	-0.06546865	-0.12963136	0.024976699	-0.07667047
0.09242229	-0.0795372	-0.16460527	0.23132019	-0.024701476	0.124593094	0.20258632	-0.1197705	-0.12146451	0.1770505	0.10824	-0.1492567	-0.1499515	-0.11480341	0.026952328	-0.09496742
-0.13910016	0.15817355	-0.010475263	-0.07729354	0.159084	-0.08198416	-0.08793638	0.14082757	0.09269815	-0.058659017	-0.07385119	0.061378818	0.15804556	-0.31932124	0.2346414	0.121941805
0.08907278	-0.051094458	-0.17423956	0.10284118	0.00938763	0.12613377	0.18073896	-0.060096227	-0.10994152	0.13906173	0.08818059	-0.140736	-0.111881725	-0.045473594	-0.034454383	-0.13101389
0.11285276	-0.09129215	-0.2591139	0.18691331	-0.03824757	0.07110566	0.2235364	-0.11191618	-0.11112632	0.13078235	0.082757115	-0.13230127	-0.12372662	-0.0952463	0.023173634	-0.08750427
0.15680093	-0.15915798	-0.1337134	0.18418516	-0.12503709	0.21533303	0.18137334	-0.11153891	-0.15187997	0.18786584	0.18082672	-0.1917867	-0.14832224	-0.047221303	-0.034106612	-0.12279364
0.020553008	-0.03678982	-0.07405713	0.050590068	0.027905691	0.011668496	0.06975539	-0.007653351	-0.0015158688	0.041039184	0.08917236	-0.07486388	-0.046502408	-0.14925261	0.018664347	-0.022963747
-0.57778805	0.4765411	0.36875814	-0.44094098	0.51033276	-0.5294517	-0.369803	0.4357837	0.48537785	-0.3589927	-0.42863587	0.42966765	0.52833277	-0.49251062	0.5296138	0.42627683
-0.23856157	0.25173292	0.10914586	-0.15708518	0.22499904	-0.2163815	-0.10465862	0.1845088	0.13414599	-0.08553083	-0.18192379	0.14013322	0.1907295	-0.2810593	0.2360215	0.15726879
-0.20301032	0.29766577	0.1137065	-0.24111193	0.31815597	-0.24932712	-0.20867594	0.29680988	0.19910945	-0.12477564	-0.20033872	0.2640821	0.2163089	-0.34389636	0.285629	0.22533952
0.30631354	-0.30065253	-0.3533201	0.3725995	-0.22494285	0.31008756	0.3362595	-0.3092149	-0.3183589	0.3110241	0.29359707	-0.3285256	-0.30309573	0.121249475	-0.18241708	-0.35325763
-0.25826883	0.28724277	0.1988256	-0.16394894	0.29405236	-0.20158023	-0.13943638	0.23901553	0.25254726	-0.15261482	-0.19858778	0.24578542	0.22518466	-0.32979625	0.29235134	0.1835486
-0.20359074	0.16761507	0.053147726	-0.17197704	0.19467045	-0.14787695	-0.05887635	0.21770918	0.13582805	-0.13279603	-0.1291956	0.20118305	0.1379637	-0.31497866	0.25373968	0.15879647
-0.06922216	0.010587727	-0.034357686	-0.055451028	0.119803295	-0.010639628	0.07125816	0.005644106	0.040251702	-0.035113096	-0.07545226	0.025498552	0.0133403465	-0.19317855	0.12262637	0.041872133
-0.0883782	0.21050733	0.055237416	-0.09003177	0.13321479	-0.08701784	-0.02713093	0.10704268	0.12297588	-0.029013593	-0.09773343	0.067711875	0.13494521	-0.29137743	0.21614254	0.11123117
0.22658354	-0.11402096	-0.24317245	0.322173	-0.123188935	0.2208656	0.22578779	-0.18214956	-0.17780854	0.2528458	0.2113592	-0.2666635	-0.19435468	-0.008137528	-0.11765394	-0.23647198
0.11571805	-0.051945433	-0.1122801	0.19143611	-0.057085387	0.1577609	0.10885813	-0.075504184	-0.08638999	0.10483332	0.13589205	-0.15046892	-0.12497449	-0.08782926	0.009185012	-0.121832155
0.46194333	-0.3792885	-0.4873542	0.49983662	-0.34421542	0.5321184	0.47850493	-0.45532697	-0.5124025	0.5443741	0.43402302	-0.531191	-0.4800465	0.26754102	-0.40087578	-0.45061195
0.558041	-0.50018466	-0.5149835	0.6476478	-0.4201458	0.60650593	0.49074093	-0.4900038	-0.52758455	0.5036994	0.52444875	-0.58551663	-0.5512128	0.2567942	-0.4362124	-0.55881035
-0.088422395	0.11631367	0.018204654	-0.04602298	0.16073015	-0.09846741	0.056207184	0.07262189	0.03724431	-0.038970962	-0.09252854	0.0076646763	0.05139269	-0.22380704	0.1614274	0.084273666
0.16959491	-0.10309884	-0.12074094	0.16731662	-0.06558539	0.13692303	0.18120368	-0.11940929	-0.10329308	0.23216847	0.115890525	-0.19334665	-0.18930079	-0.016113833	-0.06087476	-0.14453691
-0.011122351	0.09288447	-0.027292505	0.030744761	0.093772426	-0.044618607	0.04211226	0.07767514	0.018765813	0.03592912	-0.025942568	0.05828516	-0.022381041	-0.12597431	0.061633777	-0.011301952
-0.3018231	0.44000986	0.25459868	-0.2460881	0.3706732	-0.302673	-0.2906862	0.34351483	0.35836133	-0.22036687	-0.29357985	0.25996372	0.28982186	-0.37001514	0.33079004	0.36775124
-0.10721696	0.074862845	0.05112279	-0.07941827	0.19604555	-0.06569646	-0.024201814	0.06031996	0.041831046	0.02667628	-0.045576043	0.0040190862	0.05686319	-0.2007161	0.17092212	0.054888815
0.67039615	-0.615543	-0.5794046	0.6845587	-0.55004025	0.71193105	0.66154367	-0.6863063	-0.63086575	0.61368406	0.61536276	-0.663337	-0.69994116	0.44569233	-0.5366802	-0.62954736
0.25038806	-0.20441021	-0.2778173	0.28857815	-0.094731525	0.27712426	0.28011602	-0.2092354	-0.24984059	0.24797936	0.25137395	-0.20142098	-0.27047306	0.09792395	-0.1183074	-0.24056986
-0.34383678	0.3982569	0.3271141	-0.25184956	0.3728526	-0.26718614	-0.25924027	0.28509524	0.33551726	-0.2105861	-0.25878498	0.320341	0.30782816	-0.39617315	0.32609576	0.29529253
-0.022945225	0.08981708	0.027470602	-0.00984468	0.10319412	-0.08786779	-0.026113596	-0.020701712	0.01782738	-0.025437316	-0.036921322	0.021522224	0.017826224	-0.15972733	0.09068087	-0.009311471
0.7271505	-0.7275812	-0.594596	0.75827277	-0.62065643	0.73284626	0.6805035	-0.6914555	-0.6493588	0.6514345	0.6844379	-0.7515147	-0.72425705	0.46475163	-0.6074266	-0.69631654
